	AB	AB_2	AS	AS_2	D	D_2	N	N_2
N03_C2__14_7	115.23791032950001	351.29389048400003	22.646474410499998	20.075378517500003	20.868911444000002	23.523295861	4.5539981745	4.6897134315
N03_C2__14_8	198.443007704	359.731420475	12.67074143	20.287218143	16.303481265000002	16.5267398795	0.321551953	1.1774644225
N03_C2__14_9	370.240479447	667.2208187275	9.0249348715	12.101596559499999	19.312120084500002	19.1461941795	0.6140677335	0.7430481915
N03_C2__15_11	668.251335813	808.5187103675	5.1034938715	9.1497855615	21.2760006105	26.4290746395	0.16528505300000002	0.35471949950000004
N03_C2__15_13	432.32396939650005	664.0280464455	6.3272085535	17.818267564000003	20.3726772555	23.687162231000002	0.0129762275	1.3217599675
N03_C2__15_14	689.190887608	836.7944339105001	20.934990935000002	19.476786494	10.1295001295	15.446562848500001	0.7329707329999999	1.0691068744999999
N03_C2__15_15	2420.0006095545	1404.9898858915	3.0922098565000002	3.6230342915	11.6746157925	10.7540064805	54.4700582935	34.5395518745
N03_C2__15_16	63.068821123999996	884.6015607065	3.897685749	5.096289338	3.9411867065	4.006006519	0.8613189490000001	1.6596211054999999
N03_C2__15_17	117.4937244745	164.76572013	12.9249608585	15.719895288	2.5693357189999997	5.0385781210000005	0.1677477075	3.049049325
N03_C2__15_18	239.171311345	264.10290468200003	21.6039583005	25.432808602	8.33994814	6.8863109635	0.15875535799999999	0.408429478
N03_C2__15_19	66.82630556550001	82.3029099865	8.5725543175	7.156521618499999	4.086457277999999	4.224600413499999	0.16886187100000002	2.1840387039999998
N03_C2__15_20	191.01030845949998	176.004130465	5.9698441095	5.958497028	23.099923332499998	22.4299889195	26.396626629	23.111211846499998
N03_C2__15_21	1535.3750708535	1090.447485514	11.851324721000001	9.602733473	14.218852638500001	14.007035068	0.7663674185	0.763922453
N03_C2__15_22	276.0902759495	388.174922523	2.1905364225	2.8737350015	19.145633301	17.238139972000003	22.1410912435	18.82872881
N03_C2__15_23	786.3193215895001	624.3046644085	0.126163066	0.0846664015	9.223045786499998	10.586507254499999	9.522683068000001	13.214372763
N03_C2__15_24	821.577133269	1279.4246996025	0.253118313	3.9682642155	21.822973749	18.162216598500002	32.2477950005	33.1637659455
N03_C2__15_4	1258.5876338095	1639.9531210764999	12.657371455500002	7.268725667	10.030591834	8.102591667	12.8779856455	10.020919286
N03_C2__15_5	1216.973119736	1823.9335287129998	3.1837105040000004	4.88745284	10.183603757500002	10.588737636000001	7.389517506500001	10.075711226500001
N03_C2__15_6	134.85269620350002	234.48412581950004	0.8800050290000001	2.086833427	32.29932742450001	26.14491942	5.4937456785	4.426451372
N03_C2__15_7	88.60383739	93.84977594399999	0.7051826680000001	1.7254703595	30.297366185	28.837696188000002	9.2296799775	7.409124759000001
N03_C2__16_12	484.0318729725	645.233281963	5.1871718785	9.114830532500001	21.8814197675	20.8163493215	0.039945218	0.17170137900000002
N03_C2__16_13	616.525658172	889.135029772	9.612298773000001	7.3575167465	14.040581811	11.8861110095	0.09317252449999999	0.2043754655
N03_C2__16_14	78.840849622	123.89348493400001	5.825318429999999	5.0252656375	4.707564336	6.272716911000001	0.9383935535000001	9.462899406
N03_C2__16_15	107.889282331	240.542925684	6.256868818	3.3687377209999996	4.221200919	8.702111984	6.3093216105	29.884577602999997
N03_C2__16_16	43.8492855545	61.19416305199999	5.915554447	5.5168947655	1.9302731695	2.6134694195000003	0.2214045155	0.43300085050000003
N03_C2__16_17	98.188710713	224.24671633050002	9.414035884499999	8.47068246	5.3117192825	4.2806559035	1.2974108565	0.664615212
N03_C2__16_18	222.71664947099998	278.4453825965	8.8071559835	9.4647398535	1.9916765755	3.653173678	0.06756026400000001	1.1298611845
N03_C2__16_19	168.94123784599998	259.5539858775	8.041707934	9.3206285345	49.0288323975	29.0112548935	49.8074171895	27.576527838
N03_C2__16_20	471.99712398649996	705.073355017	23.905698436499996	16.383095842499998	22.372667675000002	15.252774198500001	1.064044377	0.6924549310000001
N03_C2__16_21	1026.4396640805	1386.6893065375	4.814860452	4.7887989515000005	16.6533177255	14.5005411505	13.2370155875	9.9625005715
N03_C2__16_22	592.2780504725	1272.6170563305	0.7213571465	1.759459229	13.4993283915	13.046475591	19.076165365	15.9455568165
N03_C2__16_23	550.0251843875001	2044.4584057289999	0.330396476	0.622450047	7.6743311485	10.366539387	15.9261845925	16.5080029295
N03_C2__16_24	255.060351568	1318.5781290845	5.2413291294999995	16.422597832999998	15.052146495	15.640989449500001	56.50254668950001	49.678887752
N03_C2__16_4	231.540422151	1440.0840365519998	9.632074001	6.6694033585	11.331393234	10.266442600000001	15.823935977	14.4522981795
N03_C2__16_5	914.085557676	678.47812762	4.2859431745	2.80233288	12.9406109805	12.1482372635	10.7776116215	9.017679674
N03_C2__16_6	104.4440617675	159.9125309515	0.048676605	0.840750254	11.959233343000001	15.855534317	2.823243079	3.9633235770000006
N03_C2__16_7	936.3534808955	962.626798522	0.9410470234999999	0.7548603544999999	25.422747278000003	21.7346733955	10.5165624275	8.3493433505
N03_C2__16_8	239.399678075	229.81971448349998	0.508708875	0.24776532099999998	27.094277025500002	22.823155790999998	5.833563727	3.787661013
N03_C2__17_10	565.5038135885	1298.0466648655001	6.3718454735000005	9.075645104	13.237052983999998	20.137416048	1.8957062555	1.6724107455000001
N03_C2__17_11	1151.6402473725	1292.3476034705	25.858855530499998	14.699171517	27.5841225065	26.4644874755	1.4028813219999998	1.824737362
N03_C2__17_13	839.8946920665	837.08439337	19.072318459	14.231385832	12.1283565795	13.315895421	0.6030674545	0.86848037
N03_C2__17_14	1191.9948961575	694.120344652	5.7890378345	5.821861425500001	1.5294239429999998	5.9269766084999995	2.5878577715	4.3008573855000005
N03_C2__17_15	268.54990691449996	295.900393293	2.253614287	2.5775220665	21.614854011	14.765585286	74.7873948785	52.3892046765
N03_C2__17_16	65.880631774	166.0307612965	4.3000109975	5.6016202695	3.530188057	5.458895172	0.2996810735	11.452669639
N03_C2__17_17	403.7047123525	736.957718252	7.8276374445000005	7.2099419225000005	40.0416047545	24.4568954165	42.57652303100001	33.644688912999996
N03_C2__17_18	158.044823592	1192.4704605545	13.600122661499999	9.8422005805	24.4275784525	22.109649067	21.672799754499998	23.8902749455
N03_C2__17_19	705.503580865	1550.044443189	8.282495326	8.763131886500002	10.329135098	11.0875215055	0.3640657285	0.46548799949999997
N03_C2__17_20	882.4221009985	1431.3313204370002	6.709817109499999	6.912623366000002	15.356797346500002	17.518214229999998	8.739116414	7.5977884565
N03_C2__17_21	141.024589131	533.2163033960001	2.9648537205	2.7885900195	18.034557235	13.9226166265	18.410072649	14.69761227
N03_C2__17_22	1410.264322818	2562.2019624255	5.6059694965	4.1663853065	9.694965287	10.7272604495	15.79019297	16.7391451145
N03_C2__17_23	2378.7746477779997	1980.1666342275	0.27031546100000003	3.649076881000001	15.628135102	14.740286580500001	22.5755211235	26.513502342499997
N03_C2__17_24	120.24562146650001	164.402615487	18.1942977825	24.2317449525	10.855332629	10.742493985	51.140443506000004	42.073569411
N03_C2__17_3	114.8888950185	1100.0770500864999	0.7517408735	5.528167172	6.3014349020000004	6.414766189	4.563198987	3.875928444500001
N03_C2__17_4	165.7460767835	349.63950653949996	6.252870044	5.051429408	8.4136945765	10.542723623499999	1.910811776	7.348975682500001
N03_C2__17_5	2681.3864705905	2337.1785318830002	5.3849357135	3.381582075	13.320493467	13.9347953915	19.020352922500003	16.2023194425
N03_C2__17_6	251.42731235000002	325.1177232465	0.3297581775	0.4132574315	14.282859236499998	13.108061009499998	10.605555925500001	6.9656282675
N03_C2__17_7	120.843555675	1386.6870586169998	0.39142746100000003	0.6097643325	10.354783187999999	15.795799851500004	2.48736883	6.0517253024999995
N03_C2__17_8	249.206268938	334.20441152899997	1.4115450104999998	1.8536025389999997	23.9331026525	23.559997299000003	6.1267644315	6.018637315
N03_C2__17_9	286.9472558295	570.6085164945	1.8020769705	1.5392933899999999	23.324262787	21.8457831985	3.1265618925000003	4.24212558
N03_C2__18_10	2520.8167948015	1422.042371682	1.8156341305	1.23481899	14.6681772105	21.206200244	9.7161767335	5.3910744375
N03_C2__18_11	750.914788543	822.6617681475	7.0613841745	5.963025616000001	26.8376680625	25.7102196445	3.2455366985	2.5958595135
N03_C2__18_12	720.18442283	1040.3812775679999	8.4825870645	17.578499561	24.234383637000004	28.012694982499998	0.24046434500000002	0.467958674
N03_C2__18_13	470.2896971115	790.0990065185	5.879033499	11.965646229	24.7088698505	27.1433575615	0.0410403735	0.8732313309999999
N03_C2__18_14	413.1202446835	794.4204088375	9.673017763499999	8.247222626500001	7.633720353500001	7.9943482265	0.138930237	0.4802794355
N03_C2__18_15	1577.6296704925003	2220.7345860570003	4.439800183499999	5.7547405635	4.0574982155	5.285148019999999	0.5428687935	5.124450951499999
N03_C2__18_16	63.871501543	304.6014374895	2.5316839489999996	3.1443043299999998	5.2058698685	5.39732163	0.63974289	4.8795334645
N03_C2__18_17	585.5220395230001	792.831139353	7.2965132189999995	7.162536295499999	7.4716733265	7.9856843815000005	0.05747441	0.353163617
N03_C2__18_18	1291.3065772305	1091.4768527425001	4.8953168045	4.7261800255	12.523415978000001	13.950975757999998	0.2809917355	0.23026537949999998
N03_C2__18_19	1353.4408501505	1673.2261514715	3.3060961185	5.092327178	11.1063326525	12.841810546000001	4.609719385	5.6916205585
N03_C2__18_2	141.089231347	134.3625158485	1.9251804854999999	2.6423121075	18.204441041499997	12.653791613	20.39488077	16.0517253025
N03_C2__18_20	127.091423346	175.587461746	0.5609421800000001	1.186618793	15.033758059	16.165413534000002	17.589725366499998	16.8397282725
N03_C2__18_21	1164.8580007485	1258.9594785235	0.4196978175	1.2813037075	10.427159112	9.895961208	13.8997699435	16.4705069975
N03_C2__18_22	1595.5887179185002	2418.12214501	5.103181864	4.611445334000001	8.015655179	11.5049967685	20.153502084	18.993934271
N03_C2__18_23	1221.8522279605	2031.5238620755001	17.583998262999998	16.482734547	12.3785485535	15.001879598499999	19.907181241	36.6373986355
N03_C2__18_3	101.63782280550001	395.0312674405	4.635781231499999	3.6806291975	6.664491635999999	7.247849652000001	4.8522956455	8.099888064
N03_C2__18_4	128.240198316	205.9708857365	2.4409366510000003	2.442004029	8.373405812	7.674312821	4.9942504705	5.9919422964999995
N03_C2__18_5	165.9684780695	254.425470932	3.0079292119999996	2.3115663195	15.25798667	12.498585333000001	19.3260170075	15.496972611999999
N03_C2__18_6	107.3149757105	177.6476633465	0.1164107725	0.7005335185	16.4453813235	13.2096188045	20.305814246	13.031005954
N03_C2__18_7	147.75654189250002	327.472579278	1.095758537	0.571934912	19.0809219095	16.544492777000002	8.992581686500001	7.359969926500001
N03_C2__18_8	228.58386578850002	301.283727282	0.010559662	0.08761376700000001	19.086589228999998	18.2426247515	3.2946145719999995	3.7026624125
N03_C2__18_9	593.9106767555	1287.0847772785	4.0753885695	3.0646446125	23.1611797825	21.5066207745	6.0549504345	5.3913095755
N03_C2__19_10	431.521136406	694.005110038	5.4369385135	4.270373344499999	19.423054486	17.532402363	3.6022634464999994	3.514079257
N03_C2__19_11	1236.0054310275	883.518552512	2.6111166850000003	2.6770816594999998	19.454198855999998	16.6847940275	9.2831343435	4.5149488935
N03_C2__19_12	654.6456542165001	1053.814307154	1.9720624485	2.6691553895	15.297178854999999	18.342777148499998	0.2656806355	0.9752683154999999
N03_C2__19_13	721.436503897	875.510668495	7.450615517000001	11.101309149999999	20.994369691499998	29.1300563415	1.8680217575000002	1.1709422825
N03_C2__19_16	1090.7153391185002	1069.4542485395	28.0416718345	20.20425954	41.0021083965	29.6942870455	0.5426020094999999	0.471946252
N03_C2__19_17	645.600961023	710.6821733014999	3.2853025935	4.241312931	20.028818444000002	16.139049305	0.22766570600000002	2.1357613565
N03_C2__19_18	615.7667554015	837.2761345900001	4.0015475595	4.1562563305	10.832918807999999	13.597812140999999	5.1566904325	7.8756161795
N03_C2__19_19	175.845238247	751.6950587910001	0.9344578065	2.970454777	16.557342912	16.654557969	19.412775261500002	20.763230346
N03_C2__19_2	65.423786173	148.6929150845	18.1308962265	19.880051423999998	3.5795007864999997	5.841580556	0.019654088	1.5530247899999998
N03_C2__19_20	116.603842634	654.5658407625	0.1647920485	1.3563239165	16.364111954000002	15.0964468315	18.8176824485	20.316454062000002
N03_C2__19_21	2324.6536992759998	1321.1420337069999	0.837792552	1.8678754750000002	6.6374790555	11.410572628499999	21.142100427	24.181721219
N03_C2__19_22	5099.714627335	3128.655003544999	24.245272272	16.3104722565	22.6617680565	19.15089435	55.2574618365	45.2444182155
N03_C2__19_23	121.618585145	153.54859432199999	13.045213524500001	18.786643587	13.6723872515	11.0691551735	40.370032499000004	32.12630521
N03_C2__19_3	142.92919071850002	172.688727841	3.402612211	3.3227030935	25.8448222245	16.888524505499998	55.9578107185	35.1585498115
N03_C2__19_4	145.6836528745	370.3615964395	3.2207404355	4.543122137499999	4.683075022	5.26855926	4.744863807	5.282028915000001
N03_C2__19_5	1062.4229595315	792.526424956	7.3988112085	4.4675350225	12.986130767499999	10.1364358075	18.347013869	13.32110891
N03_C2__19_6	191.57147990250002	915.0368532719999	6.2532620045	5.5764799365	7.6330897705	8.7651966625	6.435934238	5.450933651
N03_C2__19_7	313.25556773949995	350.817209742	6.432288515000001	10.749059196000001	13.448505385	15.461292635	6.7378676025	6.412400693
N03_C2__19_8	94.1712771775	167.820055847	0.0	0.487185214	13.092935957	19.6465464295	4.479012626499999	8.109749288
N03_C2__19_9	214.02210157349998	285.8289546875	0.0	0.977222523	15.186331706499999	18.823968284	2.0240504825	2.277016253
N03_C2__1_10	204.7060554665	301.3042017195	14.8898259785	10.12113906	13.710874859	11.880889725	1.333372929	5.206480352
N03_C2__1_11	148.1757904235	210.279414759	15.6823078135	7.0379468955	14.6051179655	14.7390497595	5.338657979000001	7.2444072755
N03_C2__1_12	395.788043309	451.56328151149995	28.603459321	24.445515910999998	12.974917459	12.796653683999999	9.766914699500001	11.978233916499999
N03_C2__1_13	466.398695708	590.9089005105	35.1152197215	27.3366241015	8.459271168	13.911766284000002	4.914255090999999	8.7643523985
N03_C2__1_15	171.3914067215	169.722840019	32.020362892	25.4290889025	23.915021899	21.2598870855	3.8251521529999994	3.2508878919999997
N03_C2__1_16	157.64631003350001	154.3343161325	26.5601849105	29.081297849000002	24.897765661499996	27.0397375135	7.8290760385	6.7524608095000005
N03_C2__1_17	133.3779793265	193.48224546149999	62.8102741205	52.3878661825	21.6409453915	23.9732040355	6.521152601000001	5.018840912
N03_C2__1_3	218.071171222	273.729125968	11.53357281	7.060323316	20.33158331	19.73527178	9.372754905	6.665672128
N03_C2__1_4	416.44187290300005	405.838963912	52.881586262	25.918686474	6.47353141	14.438864498	3.4467848539999997	4.874601552
N03_C2__1_5	259.82119981700004	245.73959438900002	16.722189562	12.327198104	18.707949572	16.678067482	6.185903717	12.05357853
N03_C2__1_6	183.433478858	217.57529974	0.8997640859999999	6.803439223	8.712349811000001	8.039670524	2.10676469	1.909907908
N03_C2__1_7	209.73237313	265.105964271	4.420712778	14.197223855	9.6982491	13.380355986	4.507636906	6.765534807000001
N03_C2__1_8	234.162480075	249.78788768299998	9.831830882	13.010200733	15.86799515	12.154231926	11.756022985	7.911147287
N03_C2__1_9	169.91485443099998	347.3221982565	27.473678696500002	20.389702595499998	9.695668116	8.8162980885	8.43591221	8.043203870500001
N03_C2__20_10	558.941226068	611.3430370705	18.3302184325	13.96949539	12.206517930499999	18.457886610499997	2.8910174045	4.0987864535
N03_C2__20_11	453.23807804399996	598.5275453805	9.8335817185	8.9718866735	15.384997516000002	15.678212778499999	1.480377546	4.0799495465
N03_C2__20_12	1415.182235311	2290.8173632955	16.9442632815	13.670881499	12.4993728995	13.618447222	4.7734911955	6.43434867
N03_C2__20_13	811.6754605465001	999.1225036535	5.6358935070000005	7.152594852	12.564642788499999	16.035283516	2.1212411415	2.5266879245
N03_C2__20_14	805.649389082	967.6661050805001	7.709550674999999	5.20372396	15.295688092	15.936210411000001	1.40539996	4.620767663
N03_C2__20_15	708.323556493	964.8365025425	5.913849978499999	4.548500393	13.343213654	15.7736032165	5.999904384000001	5.9423956745
N03_C2__20_16	424.285555921	798.5358476765001	8.883626882	5.8366365585	13.023466184	14.507765286999998	12.8265843665	11.350315160000001
N03_C2__20_17	130.106918703	187.5484529725	3.3074550675000003	3.3311665135	17.342869297	16.003874783	11.9616079975	13.308733558
N03_C2__20_18	853.726283074	837.704957705	4.948761522	4.175481011	16.4349348575	15.77641785	24.8545239195	21.405006548
N03_C2__20_19	173.940552293	338.0746863855	0.8913832945	1.273549868	11.323869263999999	12.3492470795	16.3447782545	17.498143020999997
N03_C2__20_20	243.32869688250003	346.2379144685	0.46967123	1.2923624755	7.797042070500001	10.243123772	14.599780154000001	14.981581532
N03_C2__20_21	136.39979551300002	248.08539714	1.1669292260000002	3.7363078510000003	33.677577455	24.442277914500004	57.23204387650001	49.7870906695
N03_C2__20_22	181.722961504	324.7179374485	14.6488456865	19.2312728395	14.09963548	15.078146389	58.42527339	54.603078241999995
N03_C2__20_23	296.3023113955	876.8064249535	69.9722821065	52.540420066500005	6.010676522	6.3456985995	8.161379735	13.198851616999999
N03_C2__20_3	464.41710869950003	338.715251203	15.3671628575	13.183199405499998	5.4230535115	8.1025052335	2.5482817774999997	9.3760551015
