	gene	leverage
11755	Gm13626	0.001702002715319395
42787	Tcf21	0.0017019016668200493
33369	Nfe2l1	0.0017017459031194448
21702	Gm37899	0.001701744506135583
24392	Gm44662	0.001701696077361703
38237	RP23-449N15.1	0.0017016938654705882
28696	Hbb-bh3	0.001701683970168233
16423	Gm23217	0.0017016708152368665
42622	Tanc2	0.0017016555648297071
5464	Cfd	0.0017016201745718718
27279	Gm8100	0.0017015226185321808
2362	AU016765	0.0017011173767969012
24243	Gm44501	0.001701098633930087
12125	Gm14123	0.0017010647570714355
27489	Gm8524	0.0017010526498779655
3217	Anxa7	0.001700877444818616
39436	Rdh5	0.0017008243594318628
226	1700018C11Rik	0.0017007943242788315
30842	Lhx5	0.0017006382113322616
8429	Fbxw27	0.001700557884760201
3759	Atpif1	0.0017005461268126965
18848	Gm26740	0.0017004137625917792
36208	Pla2g2f	0.0017004075925797224
40735	Sema3b	0.0017003393732011318
39249	Rap1a	0.0017002576496452093
10210	Gm11842	0.001700235647149384
13752	Gm16112	0.0017001819796860218
28056	Gm9911	0.0017001684755086899
46185	Zkscan16	0.0017001621890813112
16069	Gm22693	0.0017001483356580138
3688	Atp2a1	0.0017001446103677154
6476	Cyp3a41a	0.0017000657971948385
9167	Glo1	0.0017000423977151513
13254	Gm15544	0.001699934364296496
29074	Hprt	0.0016999016515910625
28634	H3f3a	0.0016997952479869127
13750	Gm16110	0.0016997846541926265
37015	Psmb3	0.001699671964161098
31520	Mcub	0.0016996676567941904
13738	Gm16095	0.001699527958407998
42381	Sucla2	0.001699508517049253
15643	Gm22054	0.0016993355238810182
19429	Gm28022	0.0016992675373330712
26959	Gm7364	0.001699174172244966
3032	Als2cr11b	0.0016991186421364546
4102	Bcl2a1c	0.001699086744338274
31731	Micall1	0.0016990561271086335
25546	Gm45836	0.0016989964060485363
17038	Gm24157	0.0016989205032587051
41503	Slfn10-ps	0.001698897103779018
10137	Gm11759	0.0016985959373414516
25189	Gm45469	0.001698495470918715
36602	Ppp1r13b	0.0016984461108222604
20930	Gm37025	0.0016984230605885386
11454	Gm13288	0.0016983741661533713
38882	RP24-428L4.2	0.0016983726527541876
24195	Gm44442	0.0016983349341899157
30487	Klri1	0.0016982012894004583
15025	Gm19961	0.001698172534815967
14805	Gm18901	0.0016980767250061035
40327	Rsrc1	0.0016979060601443052
11647	Gm13506	0.0016978291096165776
10980	Gm12721	0.001697736093774438
13236	Gm15527	0.0016977324848994613
1256	4930509J09Rik	0.0016977137420326471
16159	Gm22829	0.0016977045452222228
2882	Aif1	0.0016974994214251637
11846	Gm13742	0.0016974632162600756
27005	Gm7489	0.0016974018653854728
8172	Fam196b	0.001696986029855907
45041	Vmn2r-ps25	0.0016968351555988193
17013	Gm24121	0.0016967479605227709
21153	Gm37269	0.0016967193223536015
14036	Gm16510	0.0016966076800599694
25281	Gm45564	0.0016965910326689482
4103	Bcl2a1d	0.001696431078016758
31268	Mageb7-ps	0.0016964249080047011
31068	Lrrc71	0.0016963972011581063
40595	Scimp	0.0016963445814326406
20508	Gm31861	0.0016961914952844381
36691	Pradc1	0.0016961777582764626
8578	Fkbp3	0.0016961755463853478
689	2310001K24Rik	0.001695881481282413
20425	Gm30708	0.0016958197811618447
34925	Olfr587-ps1	0.0016957656480371952
35341	Olfr990-ps1	0.001695755636319518
25425	Gm45710	0.0016956417821347713
30274	Kdm7a	0.0016954136081039906
16023	Gm22628	0.0016954108141362667
40504	Scai	0.0016952607547864318
35111	Olfr760-ps1	0.0016951943980529904
28452	Gsta2	0.0016951743746176362
24691	Gm44967	0.0016950906720012426
44650	V1ra8	0.0016950437566265464
6425	Cyp2c37	0.001694988110102713
26333	Gm5996	0.0016949732089415193
21007	Gm37113	0.0016948544653132558
11540	Gm13392	0.0016947232652455568
12799	Gm14979	0.0016946906689554453
6218	Csprs	0.001694689504802227
13196	Gm15483	0.0016946790274232626
44807	Vmn1r-ps74	0.0016944893868640065
24770	Gm45048	0.0016944726230576634
29751	Il1f9	0.0016943105729296803
22281	Gm42454	0.0016942039364948869
38086	RP23-3F1.6	0.001694127102382481
34693	Olfr358	0.0016940977657213807
26228	Gm5809	0.001693986589089036
8580	Fkbp5	0.0016939638881012797
24441	Gm44710	0.0016939387423917651
23187	Gm43363	0.0016938047483563423
7754	Enpp4	0.0016937789041548967
35958	Pgap1	0.0016937758773565292
22922	Gm43094	0.0016935761086642742
22279	Gm42452	0.001693520462140441
38991	RP24-545B2.4	0.0016933598089963198
31608	Mepe	0.0016932174330577254
10112	Gm11730	0.001693208352662623
23435	Gm43621	0.0016931660939007998
29951	Iscu	0.0016929983394220471
12471	Gm14580	0.0016928967088460922
39047	RP24-82E11.2	0.00169278250541538
27375	Gm8282	0.00169277167879045
9522	Gm10638	0.0016925593372434378
33009	Myl12b	0.0016924578230828047
32504	Mmp16	0.0016921987989917397
1502	4931413I07Rik	0.0016920907655730844
12234	Gm14260	0.001691643614321947
25314	Gm45595	0.0016916246386244893
10385	Gm12030	0.001691540819592774
40359	Rufy4	0.001691346289590001
44497	Unc13a	0.0016911823768168688
27821	Gm9286	0.0016910895938053727
31073	Lrrc75a	0.0016910326667129993
10641	Gm12314	0.0016909793484956026
34500	Olfr153	0.0016909025143831968
4458	C230066G23Rik	0.0016908342950046062
42873	Teddm1a	0.0016907559474930167
15270	Gm20661	0.00169072684366256
35188	Olfr837	0.0016906886594370008
3539	Arvcf	0.0016903107753023505
11061	Gm12816	0.001690270146355033
44316	U90926	0.0016902500065043569
34476	Olfr1495	0.001690217643044889
31975	Mir3108	0.0016901411581784487
42349	Strn4	0.0016900901682674885
18114	Gm25755	0.001690007746219635
4791	Cbs	0.0016899564070627093
44664	Vapa	0.0016899146139621735
11997	Gm13942	0.001689884695224464
20660	Gm34176	0.001689884695224464
43761	Trav13n-3	0.001689871889539063
36564	Ppib	0.001689351862296462
43621	Tpd52	0.001689351163804531
7239	Dpy30	0.0016892912099137902
37143	Ptpra	0.0016892554704099894
33289	Nebl	0.0016891983104869723
15709	Gm22155	0.001689182361587882
34712	Olfr378	0.0016891307896003127
14132	Gm16892	0.0016891146078705788
32052	Mir433	0.0016890453407540917
38325	RP23-58N8.7	0.0016890026163309813
7027	Dlk2	0.0016889453399926424
27986	Gm9769	0.0016889104153960943
40804	Serpina3e-ps	0.001688902615569532
46442	n-R5s88	0.001688875607214868
29829	Inhba	0.0016887402161955833
23229	Gm43405	0.0016886977246031165
40257	Rps8-ps4	0.0016885381191968918
2233	A930005N03Rik	0.0016884836368262768
18017	Gm25596	0.0016884454526007175
33007	Myl10	0.0016882052877917886
37094	Ptges3	0.0016881907358765602
16630	Gm23540	0.0016880941111594439
46390	n-R5s219	0.0016880506882444024
3742	Atp6v1g1	0.0016879510367289186
30080	Junb	0.0016878967871889472
28952	Hmgb4os	0.0016878482419997454
313	1700029B22Rik	0.0016878157621249557
9153	Glg1	0.0016877560410648584
8958	Gata5os	0.001687631825916469
40613	Scn5a	0.0016876053996384144
11851	Gm13749	0.0016876035369932652
22632	Gm42800	0.001687504118308425
21452	Gm37623	0.001687434152700007
41697	Snora30	0.0016873800195753574
9589	Gm10772	0.0016872939886525273
27600	Gm8797	0.0016871606931090355
41459	Slc7a2	0.00168682134244591
9378	Gm10334	0.001686813309788704
7412	E230025N22Rik	0.001686758827418089
6927	Dgcr6	0.0016867496306076646
34065	Olfr110	0.0016866192454472184
32629	Mrgpra6	0.0016864786157384515
36483	Polr2k	0.001686410396359861
21350	Gm37508	0.0016864064382389188
3541	Arxes1	0.0016863024793565273
4533	C8b	0.0016862950287759304
9631	Gm10931	0.001686244155280292
5671	Cldn17	0.0016862362390384078
1760	5830411N06Rik	0.0016860379837453365
35933	Pf4	0.0016860195901244879
12683	Gm14838	0.0016859372844919562
2715	Adar	0.0016856524161994457
34921	Olfr583	0.0016856451984494925
2445	Abcb1a	0.0016854458954185247
5190	Cdc42se2	0.0016853836132213473
14942	Gm19480	0.0016853291308507323
44579	Usp17ld	0.001685241935774684
16256	Gm22985	0.0016852307599037886
14885	Gm19173	0.0016851340187713504
31235	Madd	0.0016849805833771825
5115	Cd36	0.0016849454259499907
5918	Col4a1	0.001684902817942202
21627	Gm37822	0.0016848843079060316
23997	Gm44206	0.0016846464714035392
11422	Gm13240	0.0016845337813720107
6413	Cyp2a22	0.001684413873590529
11097	Gm12860	0.0016843691701069474
5180	Cdc40	0.001684287446551025
15531	Gm21833	0.0016842710319906473
25897	Gm5255	0.0016842629993334413
381	1700045H11Rik	0.001684127957560122
37288	RP23-116L23.3	0.0016838782466948032
42027	Spink6	0.0016837944276630878
43635	Tpm2	0.001683791633695364
37244	RP23-100M12.6	0.0016837619477882981
17676	Gm25087	0.0016836047871038318
37240	R3hdm4	0.001683591166511178
24455	Gm44725	0.0016835187561810017
16908	Gm23961	0.0016834551934152842
3022	Aloxe3	0.0016834080452099442
1085	4930425K10Rik	0.0016830192180350423
2157	A630010A05Rik	0.0016829571686685085
23822	Gm44026	0.001682703266851604
25851	Gm5129	0.0016826906939968467
33284	Ndufv1	0.0016825508791953325
26314	Gm5958	0.001682435511611402
411	1700054M17Rik	0.001682397210970521
4299	Brsk2	0.0016820630989968777
26947	Gm7344	0.001682038651779294
36794	Prkg1	0.0016819286393001676
14840	Gm19027	0.00168184086214751
16368	Gm23141	0.0016816583229228854
21281	Gm37421	0.0016815334092825651
45202	Vmn2r81	0.001681524096056819
21401	Gm37567	0.0016814813716337085
40789	Serp2	0.001681449473835528
646	2010110E17Rik	0.0016814257251098752
8736	Frmpd4	0.0016813237452879548
10082	Gm11692	0.0016812867252156138
36486	Polr2m	0.0016812634421512485
4316	Btbd10	0.0016812157118692994
40798	Serpina1e	0.0016810802044346929
45060	Vmn2r-ps47	0.001681076129898429
27642	Gm8861	0.0016808791551738977
16675	Gm23617	0.001680748420767486
683	2210420H20Rik	0.0016807392239570618
5517	Chia1	0.0016805886989459395
8317	Far2	0.0016803262988105416
35125	Olfr774	0.0016801246674731374
21335	Gm37491	0.0016800398007035255
24388	Gm44658	0.0016798828728497028
12542	Gm14665	0.0016798223368823528
36140	Pip5k1bos	0.0016797510907053947
30468	Klra4	0.0016796558629721403
36132	Pinlyp	0.0016796364216133952
35009	Olfr666	0.0016796330455690622
251	1700021A07Rik	0.0016795648261904716
10579	Gm12246	0.0016794537659734488
44959	Vmn1r53	0.0016794274561107159
24012	Gm44222	0.0016793974209576845
23155	Gm43331	0.0016793609829619527
31394	Mapre3	0.0016793536487966776
17538	Gm24893	0.001679261215031147
33203	Nckap5los	0.0016791598172858357
4512	C630050I24Rik	0.0016789390938356519
9116	Gja10	0.0016788995126262307
4520	C78283	0.0016788849607110023
18928	Gm26824	0.0016788806533440948
44890	Vmn1r205	0.0016788749489933252
10821	Gm12514	0.0016788021894171834
24275	Gm44537	0.0016787679633125663
23801	Gm44003	0.0016787172062322497
35349	Olfr998	0.0016786890337243676
39892	Rpl13-ps6	0.0016783872852101922
1660	4933436F18Rik	0.0016782794846221805
40794	Serpina1a	0.0016782789025455713
473	1700080O16Rik	0.0016782605089247227
43622	Tpd52-ps	0.001678242115303874
45576	Ypel4	0.0016782112652435899
12539	Gm14662	0.001678116270340979
21062	Gm37171	0.00167809275444597
10441	Gm12093	0.0016780677251517773
34855	Olfr520	0.0016780550358816981
18727	Gm26618	0.001677923952229321
20474	Gm31373	0.0016779222059994936
4413	C130074G19Rik	0.0016777984565123916
8663	Foxd1	0.001677510910667479
13365	Gm15665	0.0016774676041677594
43105	Tkt	0.001677254680544138
32091	Mir496a	0.0016772501403465867
22339	Gm42510	0.0016770449001342058
38288	RP23-474O21.1	0.001677003689110279
20585	Gm32996	0.0016769792418926954
3714	Atp5l-ps1	0.0016769538633525372
13141	Gm15409	0.001676903455518186
3657	Atl1	0.001676896121352911
1454	4930583I09Rik	0.00167659274302423
6487	Cyp4a14	0.0016764241736382246
40986	Shb	0.0016762836603447795
1119	4930435E12Rik	0.0016762607265263796
26765	Gm6893	0.001676099025644362
35029	Olfr684	0.0016760944854468107
14363	Gm17455	0.0016760198632255197
267	1700023F02Rik	0.0016759424470365047
20317	Gm29664	0.0016758852871134877
30011	Itln1	0.0016757809789851308
6431	Cyp2c53-ps	0.00167574652004987
32579	Mpdz	0.001675587147474289
15428	Gm21129	0.001675559557043016
16328	Gm23093	0.0016754319658502936
23065	Gm43240	0.0016754232347011566
24825	Gm45106	0.0016753525706008077
23746	Gm43948	0.0016752586234360933
36224	Plac8l1	0.0016750104259699583
26918	Gm7286	0.0016749614151194692
44690	Vdac2	0.0016748425550758839
10632	Gm12305	0.0016746523324400187
14628	Gm18359	0.0016744884196668863
26537	Gm6408	0.001674422062933445
35003	Olfr66	0.0016744035528972745
8576	Fkbp1b	0.0016743936575949192
2925	Akap9	0.0016742702573537827
16391	Gm23172	0.0016742554726079106
2607	Acss2os	0.001674208091571927
13293	Gm15585	0.0016741090221330523
25273	Gm45556	0.001674057450145483
31042	Lrrc3b	0.0016738389385864139
27013	Gm7502	0.001673809252679348
34898	Olfr560	0.0016737795667722821
13624	Gm15963	0.00167376222088933
34032	Olfr1065	0.0016737091355025768
12002	Gm13962	0.0016736842226237059
12544	Gm14667	0.0016736268298700452
15407	Gm21043	0.0016734295058995485
22901	Gm43069	0.0016734030796214938
21515	Gm37695	0.0016733701340854168
250	1700020N18Rik	0.0016733694355934858
15236	Gm20618	0.0016732116928324103
11315	Gm13115	0.0016732109943404794
21524	Gm37705	0.0016731926007196307
19168	Gm27207	0.0016731081996113062
34372	Olfr139	0.0016730853822082281
8691	Foxo3	0.0016730481293052435
45412	Wfdc15a	0.0016730416100472212
36695	Prame	0.0016730393981561065
29860	Insm1	0.0016729917842894793
9379	Gm10335	0.0016729459166526794
26847	Gm7125	0.0016729234484955668
37991	RP23-360L4.5	0.0016729212366044521
1480	4930596D02Rik	0.0016729045892134309
28608	H2-T3	0.0016728502232581377
20299	Gm29611	0.0016727991169318557
26471	Gm6265	0.0016727671027183533
19150	Gm27187	0.0016727388137951493
7981	Ext1	0.0016726971371099353
30744	Lce6a	0.0016726840985938907
46047	Zfp813-ps	0.0016726530157029629
13642	Gm15984	0.0016725057503208518
44109	Tspan14	0.0016724651213735342
14882	Gm19166	0.0016724527813494205
10062	Gm11670	0.001672379206866026
26875	Gm7182	0.0016723687294870615
26792	Gm6960	0.0016722362488508224
37736	RP23-273K11.4	0.0016722169239073992
21024	Gm37131	0.0016722009750083089
22828	Gm42995	0.0016721899155527353
44684	Vcl	0.0016721781576052308
31005	Lrp4	0.0016721384599804878
26958	Gm7363	0.0016720077255740762
16510	Gm23344	0.0016719979466870427
9771	Gm11335	0.0016719927079975605
37360	RP23-138K22.2	0.0016718665137887
25111	Gm45394	0.0016718285623937845
21598	Gm37787	0.00167181552387774
38704	RP24-290D19.6	0.0016715138917788863
20120	Gm29292	0.0016714257653802633
40514	Scarb1	0.001671362784691155
30201	Kcnma1	0.0016713566146790981
12485	Gm14599	0.0016713489312678576
23986	Gm44194	0.001671329839155078
27264	Gm8077	0.001671287347562611
14878	Gm19147	0.0016712668584659696
4467	C2cd4a	0.0016712475335225463
2533	Acap3	0.001671203994192183
15410	Gm21049	0.0016711534699425101
19634	Gm28401	0.0016710280906409025
42209	Ssxb3	0.0016708357725292444
18621	Gm26501	0.0016707442700862885
19572	Gm28294	0.0016706370515748858
5305	Ceacam14	0.0016706126043573022
27239	Gm8019	0.001670577796176076
39059	RP24-86H17.2	0.0016704020090401173
11640	Gm13499	0.00167026836425066
11045	Gm12798	0.0016701865242794156
28780	Herc6	0.0016700581181794405
28330	Gprin3	0.0016700433334335685
42672	Tas2r135	0.001669985125772655
44130	Tspoap1	0.0016698804683983326
45148	Vmn2r3	0.0016698093386366963
13749	Gm16107	0.0016697477549314499
25828	Gm5091	0.0016697250539436936
11796	Gm13680	0.0016697094542905688
40459	Sap30bpos	0.0016696753446012735
6075	Cpt1c	0.0016695513622835279
25620	Gm45911	0.0016695098020136356
23337	Gm43514	0.00166950817219913
33254	Ndufab1	0.0016695029335096478
2855	Agr2	0.00166949478443712
6821	Defa-ps14	0.0016694024670869112
13461	Gm15777	0.0016693811630830169
11599	Gm13456	0.0016693298239260912
28761	Hecw2	0.001669272081926465
28463	Gstm6	0.0016692661447450519
35907	Per1	0.0016690962947905064
13953	Gm16344	0.0016689258627593517
18209	Gm25886	0.0016689248150214553
14708	Gm1862	0.0016689137555658817
7894	Esp31	0.0016688413452357054
38369	RP23-77B14.2	0.0016688251635059714
17359	Gm24620	0.0016686887247487903
11103	Gm12866	0.0016685528680682182
41999	Spg20	0.001668506651185453
30347	Kis2	0.0016684505390003324
18085	Gm25704	0.0016684159636497498
10498	Gm12154	0.0016684053698554635
11938	Gm13862	0.00166833505500108
6086	Crabp2	0.0016682842979207635
37578	RP23-220P13.3	0.0016682755667716265
2276	AA645442	0.001668269163928926
25235	Gm45515	0.001668261829763651
36369	Plxdc2	0.0016682601999491453
10126	Gm11747	0.0016682548448443413
15172	Gm20501	0.0016681872075423598
37609	RP23-232K4.1	0.0016681411070749164
45408	Wfdc10	0.0016680980334058404
44928	Vmn1r24	0.0016680819680914283
30723	Lcat	0.0016680624103173614
29207	Hvcn1	0.0016680026892572641
45022	Vmn2r-ps129	0.0016679544933140278
14728	Gm18692	0.0016679284162819386
16295	Gm23041	0.0016678038518875837
15766	Gm22251	0.0016677691601216793
11008	Gm12752	0.001667700009420514
44679	Vax2	0.001667697448283434
26059	Gm5522	0.0016676845261827111
20603	Gm33242	0.001667517120949924
20694	Gm3476	0.0016673427307978272
45395	Wdr86	0.0016672740457579494
17670	Gm25080	0.00166719825938344
22978	Gm43151	0.0016671818448230624
41405	Slc4a2	0.0016669515753164887
11199	Gm12972	0.0016669175820425153
13896	Gm16275	0.0016668230528011918
37276	RP23-114N21.1	0.001666812226176262
45666	Zc3h7b	0.0016667990712448955
5684	Cldn34b2	0.0016667945310473442
8797	Fut2	0.0016667561139911413
20145	Gm29344	0.0016667071031406522
27217	Gm7970	0.0016666532028466463
14224	Gm17112	0.0016666464507579803
6261	Cthrc1	0.001666634576395154
41493	Slco2b1	0.0016666052397340536
31265	Mageb4	0.001666472526267171
29816	Impg2	0.0016664506401866674
21250	Gm37380	0.0016663444694131613
44348	Ube2d1	0.0016663265414536
1469	4930591A17Rik	0.0016662897542119026
40146	Rps12-ps5	0.0016661286354064941
4426	C1qbp	0.0016659408574923873
20104	Gm29260	0.0016658403910696507
22649	Gm42817	0.0016658278182148933
3241	Ap2s1	0.0016658257227391005
43184	Tmed11	0.0016658033709973097
11064	Gm12819	0.0016657074447721243
32779	Ms4a8a	0.0016656910302117467
36824	Prl8a9	0.0016656582010909915
32735	Mrps21	0.0016656173393130302
44563	Ush1g	0.0016653792699798942
36920	Prrg1	0.001665248884819448
30753	Lcn3	0.0016652221092954278
41721	Snord116l9	0.0016651179175823927
30115	Kazald1	0.0016647453885525465
44442	Ucn3	0.0016645826399326324
22265	Gm42438	0.001664543873630464
42936	Tex35	0.001664464478380978
22108	Gm38343	0.0016644424758851528
13081	Gm15343	0.0016644136048853397
38065	RP23-394M6.3	0.0016644048737362027
12601	Gm14743	0.0016641956754028797
43402	Tmem54	0.0016641798429191113
22612	Gm42782	0.0016641312977299094
14790	Gm18856	0.0016641300171613693
25064	Gm45345	0.0016641027759760618
27799	Gm9230	0.0016640695976093411
45127	Vmn2r121	0.0016640002140775323
19162	Gm27200	0.001663991017267108
37106	Pth	0.0016637085936963558
19515	Gm28183	0.0016636962536722422
22908	Gm43077	0.0016635052161291242
27538	Gm8649	0.0016635021893307567
44917	Vmn1r23	0.0016634989297017455
11301	Gm13093	0.0016634659841656685
27227	Gm7990	0.0016634539933875203
33581	Npas3	0.0016634193016216159
6761	Ddhd1	0.001663394272327423
16880	Gm23918	0.0016633906634524465
7250	Drap1	0.00166334118694067
7007	Dkk4	0.0016632690094411373
12375	Gm14450	0.0016632502665743232
9385	Gm10344	0.0016631720354780555
14644	Gm18417	0.0016630735481157899
14272	Gm17181	0.0016628773882985115
30550	Krt36	0.0016628537559881806
5404	Cerk	0.0016627900768071413
37335	RP23-130P17.4	0.0016626594588160515
18428	Gm26206	0.0016626539872959256
31350	Map3k5	0.0016625778516754508
36526	Pou2f2	0.001662568305619061
34137	Olfr1166	0.001662471448071301
12550	Gm14676	0.0016624354757368565
16521	Gm23369	0.0016624322161078453
1155	4930448I18Rik	0.0016623307019472122
2490	Abhd17b	0.0016623209230601788
31139	Ltk	0.0016622560797259212
41542	Smad6	0.0016621266258880496
12952	Gm15179	0.0016621132381260395
22816	Gm42982	0.0016619851812720299
14519	Gm17987	0.001661857939325273
15888	Gm22433	0.001661810209043324
18951	Gm26849	0.0016617471119388938
19904	Gm28906	0.0016617272049188614
14903	Gm19231	0.0016616946086287498
